Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
Tyres on the Drive,automotive,c:155619,GBR,Cheshire,2272877,venture,2013-09-09
Plaxica,cleantech,c:119778,GBR,London,12122012,series-c+,2013-09-10
Sumerian,hardware,c:263296,GBR,Edinburgh,3636603,venture,2013-09-10
Yoyo,mobile,c:258457,GBR,United Kingdom - Other,1250000,angel,2013-09-10
Sumerian,hardware,c:263296,GBR,Edinburgh,,venture,2008-03-01
Inoapps,,c:173198,GBR,Aberdeen,15152514,private-equity,2013-09-11
Calastone,finance,c:42605,GBR,London,18000000,series-b,2013-09-11
Aspects Software,mobile,c:21203,GBR,United Kingdom - Other,17891364,venture,2001-01-01
Atraverda,cleantech,c:20049,GBR,Abertillery,21663300,series-b,2007-11-02
BioVex,biotech,c:20050,GBR,Oxon,28314586,series-c+,2003-10-06
CSR,hardware,c:69351,GBR,London,18885800,venture,2002-09-01
We Are Pop Up,enterprise,c:173829,GBR,Bristol,636406,angel,2013-09-11
Karma Gaming,games_video,c:221458,GBR,Halifax,1000000,series-a,2013-09-11
The Float Yard,software,c:59954,GBR,Edinburgh,166678,angel,2013-09-11
Zynstra,software,c:262736,GBR,Bath,3800000,series-a,2013-09-12
Knight Warner,other,c:263704,GBR,Derbyshire,,venture,2013-09-11
Gendel,biotech,c:55928,GBR,Coleraine,2896631,venture,2002-01-01
PlayMob,games_video,c:83184,GBR,London,3030503,venture,2013-09-09
Intercytex Group,biotech,c:30920,GBR,London,1604280,venture,2003-08-01
Intercytex Group,biotech,c:30920,GBR,London,21207405,venture,2005-08-01
Zynstra,software,c:262736,GBR,Bath,2325000,series-a,2012-09-18
ip.access,software,c:20064,GBR,Cambourne,10000000,venture,2007-02-01
MicroEmissive Displays Group,semiconductor,c:42154,GBR,Edinburgh,8959151,venture,2002-03-01
MicroEmissive Displays Group,semiconductor,c:42154,GBR,Edinburgh,7526768,venture,2003-07-22
MicroEmissive Displays Group,semiconductor,c:42154,GBR,Edinburgh,3014680,venture,2004-05-01
Nallatech,semiconductor,c:45185,GBR,Glasgow,3602904,venture,2004-01-05
Nallatech,semiconductor,c:45185,GBR,Glasgow,2866284,venture,2000-12-01
Zinwave,mobile,c:20398,GBR,London,3729183,venture,2010-03-01
Anesco,cleantech,c:63337,GBR,Berkshire,,venture,2012-01-01
CYBERHAWK Innovations,cleantech,c:231744,GBR,Livingston,,venture,2012-01-01
Green Highland Renewables,cleantech,c:264196,GBR,Perth,,venture,2012-01-01
Green Highland Renewables,cleantech,c:264196,GBR,Perth,5326985,venture,2012-10-25
Reaqua Systems,,c:264216,GBR,unknown,,venture,2012-01-01
Smarter Grid Solutions,,c:264247,GBR,Glasgow,4798338,venture,2013-01-16
Smarter Grid Solutions,,c:264247,GBR,Glasgow,,venture,2012-01-01
Solarcentury,,c:264252,GBR,London,,venture,2012-01-01
Vital Energi,,c:264257,GBR,Lancashire,,venture,2012-01-01
HipSnip,web,c:48723,GBR,London,,angel,2012-08-01
Gousto,ecommerce,c:232917,GBR,London,808357,angel,2013-09-23
Cookisto,web,c:170348,GBR,London,,angel,2013-08-01
MTEM Limited,,c:260007,GBR,Edinburgh,13234657,series-a,2004-09-16
Photonic Materials,,c:264878,GBR,unknown,6805455,series-c+,2004-01-16
Photonic Materials,,c:264878,GBR,unknown,11810592,series-b,2002-06-16
Photonic Materials,,c:264878,GBR,unknown,3663934,other,2002-06-01
Photonic Materials,,c:264878,GBR,unknown,3515025,series-a,2001-07-05
Odyssey Mobile Interaction,advertising,c:262955,GBR,London,,angel,2010-08-01
Odyssey Mobile Interaction,advertising,c:262955,GBR,London,200000,angel,2013-01-07
Selleroutlet,ecommerce,c:265156,GBR,London,150000,angel,2012-03-01
Sorted,ecommerce,c:161658,GBR,London,3591,crowdfunding,2013-09-18
Ubiquigent,biotech,c:265475,GBR,unknown,757626,angel,2013-09-18
Affectv,advertising,c:66775,GBR,WC1E 7DP,3030503,series-a,2013-07-23
Adpoints,advertising,c:265530,GBR,London,,series-a,2012-04-01
Ebury Partners,finance,c:265610,GBR,London,5303380,private-equity,2013-09-22
Results United,consulting,c:214380,GBR,London,5000,angel,2013-09-18
NewVoiceMedia,enterprise,c:19700,GBR,London,35000000,series-c+,2013-09-19
Monitise,mobile,c:17661,GBR,London,14992406,venture,2011-11-16
O3b Networks,enterprise,c:39799,GBR,Saint John,2533000,series-a,2011-11-15
ChicBaby.com,ecommerce,c:223293,GBR,London,250000,angel,2013-06-15
HidInImage,photo_video,c:266134,GBR,United Kingdom - Other,189406,angel,2013-09-20
Adpoints,advertising,c:265530,GBR,London,,series-a,2013-06-01
AVM Impact,,c:266406,GBR,Middlesex,,venture,2006-10-02
BDA,,c:266409,GBR,London,,venture,2008-01-21
T4 Media,,c:266422,GBR,London,,venture,2007-07-11
Threesixty Campus,education,c:150721,GBR,London,,angel,2013-08-01
Tristar,,c:266550,GBR,Middlesex,,venture,2008-01-15
Diverse World,travel,c:266560,GBR,Birmingham,340932,angel,2013-09-20
CSL DualCom,,c:266553,GBR,Middlesex,3737447,other,2009-03-04
Dattch,social,c:212505,GBR,London,160000,angel,2013-09-22
Frankis Solutions Limited,,c:266577,GBR,Kent,3012256,venture,2010-03-03
Clifford Thames,,c:266596,GBR,unknown,9648860,venture,2010-02-24
Flooved,education,c:169722,GBR,United Kingdom - Other,600000,angel,2013-09-20
The History Press,,c:266635,GBR,Gloucestershire,,venture,2010-03-02
Sweet Cred,,c:266647,GBR,unknown,,venture,2007-04-25
Reading Room,,c:266693,GBR,London,,venture,2005-01-04
The Kendal Group,,c:266707,GBR,London,2652725,venture,2005-11-01
TeamRock,music,c:266696,GBR,London,984913,other,2013-09-22
Gymbox,,c:266878,GBR,London,2000564,venture,2010-04-21
Carebase,,c:266880,GBR,North Yorkshire,8453343,venture,2010-05-14
iovox,,c:58981,GBR,London,,venture,2012-10-17
Decoholic,,c:266909,GBR,London,,venture,2013-05-28
CH4e,cleantech,c:266985,GBR,London,,series-a,2013-09-01
Synthace,biotech,c:267013,GBR,London,1969827,series-a,2013-09-24
Unioncy,web,c:187714,GBR,London,34000,venture,2013-01-07
Unirisx,software,c:32883,GBR,London,1022441,other,2011-10-06
Clear Books,software,c:26747,GBR,London,175546,crowdfunding,2013-09-24
Klixbox Media (T/A),other,c:267101,GBR,United Kingdom - Other,50000,angel,2013-09-24
CelePost,other,c:267102,GBR,London,70000,angel,2011-01-07
Vaioni,hardware,c:267404,GBR,Manchester,757626,angel,2013-09-24
Synthace,biotech,c:267013,GBR,London,2000000,series-a,2013-09-24
Synthace,biotech,c:267013,GBR,London,900000,angel,2013-04-12
GigOwl,ecommerce,c:236064,GBR,TBD,44847,angel,2013-04-22
LoveLive.TV,news,c:267464,GBR,London,2700000,series-a,2013-09-26
User Replay,software,c:219016,GBR,Berkshire,507609,angel,2013-09-26
VTL Group,automotive,c:267523,GBR,West Yorkshire,6061006,private-equity,2013-09-26
Newzulu UK,news,c:267584,GBR,unknown,,series-a,2013-09-01
Jobs The Word,consulting,c:267697,GBR,Cheshire,795507,angel,2013-09-26
Seek & Adore,ecommerce,c:267701,GBR,London,106068,crowdfunding,2013-09-26
Mowjow,games_video,c:267742,GBR,unknown,757626,crowdfunding,2013-09-26
Pin digital,ecommerce,c:267764,GBR,unknown,800000,angel,2013-09-26
Mirics Semiconductor,semiconductor,c:25870,GBR,Fleet Hampshire,2500000,series-c+,2011-09-20
Genius Digital,software,c:184669,GBR,Bath,,series-a,2013-09-26
QikServe,mobile,c:267843,GBR,Roslin,,angel,2012-01-01
Drinks4-you,ecommerce,c:267863,GBR,London,650000,private-equity,2013-09-27
Sparkle.cs,,c:265186,GBR,unknown,,angel,2013-05-01
Sparkle.cs,,c:265186,GBR,unknown,,other,2012-11-01
Sparkle.cs,,c:265186,GBR,unknown,,angel,2013-07-01
Azimo,web,c:161610,GBR,London,1000000,angel,2013-09-29
Love Home Swap,web,c:134153,GBR,London,1515251,private-equity,2013-09-30
Hab Housing,real_estate,c:268375,GBR,unknown,2885857,crowdfunding,2013-09-30
Capiota,software,c:268660,GBR,Cheshire,45457543,other,2013-10-01
SocialSafe,social,c:30389,GBR,Frensham,1000000,series-b,2013-10-01
Seedrs,finance,c:47870,GBR,London,3030503,crowdfunding,2013-10-01
Celsus Therapeutics,biotech,c:268828,GBR,London,12500000,private-equity,2013-10-01
Perceivant,software,c:214843,GBR,TBD,2100000,series-a,2013-10-01
VoipSwitch,public_relations,c:146562,GBR,Middlesex,498000,venture,2011-08-31
Festicket,ecommerce,c:175947,GBR,London,80000,angel,2012-07-06
Skyscanner,web,c:1571,GBR,Edinburgh,,venture,2013-10-03
Xenapto,finance,c:183575,GBR,London,400000,angel,2012-06-19
Fora,education,c:236034,GBR,unknown,50000,venture,2013-05-07
SoshiGames,games_video,c:139933,GBR,Birmingham,315000,angel,2013-10-03
PVC Recycling,manufacturing,c:269400,GBR,Cheshire,757626,angel,2013-10-03
The New Craftsmen,ecommerce,c:268575,GBR,London,300000,angel,2012-04-13
Cherry Bird,real_estate,c:193244,GBR,London,,angel,2013-10-01
ERN,analytics,c:73073,GBR,London,1000000,angel,2013-10-06
Paperfold,web,c:181932,GBR,London,22597,venture,2012-08-15
Thinkglue,software,c:240159,GBR,London,30000,angel,2013-09-01
Oxford BioChronometrics,software,c:270308,GBR,London,,angel,2013-09-01
Govtoday,advertising,c:270328,GBR,TBD,1060676,private-equity,2013-10-07
PTS Consulting,consulting,c:224059,GBR,London,13182688,private-equity,2013-10-08
Waste2Tricity,cleantech,c:270394,GBR,London,1515251,series-a,2013-10-08
FOREVERVOGUE.COM,fashion,c:270439,GBR,London,,angel,2013-01-01
Twoodo,software,c:239224,GBR,London,165000,angel,2013-08-21
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,60610058,private-equity,2013-10-09
Isabella Oliver,ecommerce,c:270636,GBR,London,2121352,venture,2013-10-09
Augmentra,mobile,c:61236,GBR,London,334600,angel,2011-07-14
BlikBook,education,c:235523,GBR,London,800000,angel,2011-01-01
Duplia,photo_video,c:261512,GBR,Cheltenham,,angel,2013-10-09
The Training Room (TTR),health,c:270768,GBR,Dorset,30305029,venture,2013-10-09
Romans Group,real_estate,c:270776,GBR,Berkshire,,venture,2013-10-09
WeSwap.com,travel,c:270921,GBR,London,,angel,2013-07-01
WeSwap.com,travel,c:270921,GBR,London,,angel,2013-07-01
Express Engineering,manufacturing,c:271073,GBR,Tyne & Wear,,venture,2013-10-10
Cambridge Innovation Capital,finance,c:271147,GBR,United Kingdom - Other,75762572,venture,2013-10-11
Playdemic,games_video,c:66327,GBR,Cheshire,,venture,2013-10-11
Narrato,web,c:201727,GBR,London,,angel,2013-01-01
Telepath,software,c:271170,GBR,United Kingdom - Other,757626,angel,2013-10-11
mydoodle.com,ecommerce,c:177589,GBR,Peterborough,150000,angel,2008-02-01
Fantoo,software,c:144835,GBR,London,787931,crowdfunding,2013-11-27
Compare And Share,travel,c:271672,GBR,London,,crowdfunding,2013-10-14
Race Yourself,health,c:244725,GBR,London,181830,crowdfunding,2013-10-14
Cisiv,enterprise,c:271911,GBR,London,,venture,2013-10-15
Shopcade,web,c:80609,GBR,United Kingdom - Other,4000000,series-a,2013-10-15
Cisiv,enterprise,c:271911,GBR,London,,angel,2012-05-18
Depop,mobile,c:200473,GBR,London,1000000,angel,2013-10-16
Velo Media,,c:272190,GBR,London,20000,angel,2009-04-01
Open Energi,software,c:174670,GBR,London,300000,venture,2009-03-30
Tagoodies,social,c:240348,GBR,London,30000,angel,2013-08-05
Tagoodies,social,c:240348,GBR,London,80000,angel,2013-05-06
Tagoodies,social,c:240348,GBR,London,48000,angel,2013-03-04
SiSaf,biotech,c:272682,GBR,Belfast,757626,angel,2013-10-18
QuantuMDx Group,biotech,c:272692,GBR,Tyne and Wear,1515251,other,2013-10-18
Marine & Auto Security Solutions,transportation,c:273109,GBR,TBD,174254,crowdfunding,2013-10-18
Buyapowa,ecommerce,c:210955,GBR,London,4600000,venture,2013-10-18
Azullo,advertising,c:45742,GBR,Lancaster,,venture,2013-10-18
Redeemia,web,c:175467,GBR,London,250000,angel,2011-10-19
Proviation,transportation,c:273426,GBR,Dunstable,200000,private-equity,2013-05-01
Wave Telecom,mobile,c:175970,GBR,London,480000,angel,2012-12-31
CYP Design,biotech,c:273581,GBR,Leicester,,angel,2013-10-22
UNBOUND,design,c:225410,GBR,London,1818302,series-a,2013-10-22
Recite Me,software,c:66949,GBR,gateshead,159359,venture,2011-01-24
Recite Me,software,c:66949,GBR,gateshead,363608,venture,2013-01-03
F-star Alpha,biotech,c:273896,GBR,London,12094040,series-a,2013-10-23
Ruffl,hospitality,c:273200,GBR,London,1600000,series-a,2013-10-23
Realtime Games,games_video,c:273675,GBR,London,,angel,2013-09-30
Funding Circle,finance,c:43210,GBR,London,37000000,series-c+,2013-10-23
Circle,,c:240867,GBR,Bath,,angel,2011-03-01
Kaleidoscope,,c:80265,GBR,United Kingdom - Other,,angel,2011-03-02
Acqua Telecom Ltd,mobile,c:274961,GBR,London,,angel,2013-10-28
BERG Cloud,software,c:275141,GBR,London,1300000,angel,2013-10-28
Jive Bike,transportation,c:275222,GBR,United Kingdom - Other,272745,crowdfunding,2013-10-28
Rockabox,other,c:192406,GBR,London,4545754,series-a,2013-10-29
ChargePoint Technology,biotech,c:275581,GBR,Liverpool,2462284,series-a,2013-10-30
Insignia Technologies,hospitality,c:22257,GBR,TBD,1310692,angel,2013-10-30
Cell Guidance Systems,biotech,c:275681,GBR,London,367903,crowdfunding,2013-10-30
Unioncy,web,c:187714,GBR,London,34000,venture,2013-04-30
PneumaCare,biotech,c:54688,GBR,London,1515251,venture,2013-10-30
Icera,mobile,c:24295,GBR,Bristol,5000000,other,2011-06-03
mBlox,mobile,c:3955,GBR,London,13842730,venture,2011-06-03
Contego Fraud Solutions,software,c:175964,GBR,London,1363726,venture,2013-10-31
FightMe,games_video,c:184384,GBR,United Kingdom - Other,500000,angel,2013-10-31
Abcam,biotech,c:83077,GBR,London,1800000,venture,2011-06-08
Coinfloor,finance,c:275395,GBR,London,,venture,2013-11-01
Pyreos,hardware,c:62549,GBR,Edinburgh,4000000,venture,2013-11-03
Oxford Phamascience Group,biotech,c:276736,GBR,London,6061006,venture,2013-10-31
Oxford Phamascience Group,biotech,c:276736,GBR,London,1762374,venture,2011-11-02
Wir3s,mobile,c:276765,GBR,London,,angel,2013-07-29
Joules Clothing,ecommerce,c:277035,GBR,London,33335532,venture,2013-11-05
Midatech,manufacturing,c:146062,GBR,London,15152514,venture,2013-11-05
FOREVERVOGUE.COM,fashion,c:270439,GBR,London,8000,private-equity,2013-10-01
Bubbles,web,c:277230,GBR,United Kingdom - Other,606101,angel,2013-11-05
Zemanta,web,c:3651,GBR,London,2000000,venture,2013-11-05
Betable,games_video,c:48571,GBR,London,18500000,series-a,2013-11-05
what3words,mobile,c:234331,GBR,TBD,500000,angel,2013-11-06
Advanced Oncotherapy,medical,c:277496,GBR,London,757626,venture,2013-11-06
Aria Networks,software,c:23323,GBR,London,4000000,venture,2013-11-10
Trace Technologies,other,c:46831,GBR,United Kingdom - Other,500000,angel,2012-07-07
Kurtosys,enterprise,c:27645,GBR,London,3650000,other,2013-11-06
Lime&Tonic,web,c:165590,GBR,London,1286600,angel,2013-11-07
Captive Media,advertising,c:172218,GBR,London,378813,crowdfunding,2013-11-07
Digital Globe Services,software,c:277747,GBR,London,1000000,venture,2013-11-07
Kurtosys,enterprise,c:27645,GBR,London,250000,other,2013-11-06
Kurtosys,enterprise,c:27645,GBR,London,1000000,other,2013-07-25
Mirics Semiconductor,semiconductor,c:25870,GBR,Fleet Hampshire,18048106,venture,2011-05-25
Sub10 Systems,hardware,c:278336,GBR,Devon,3788129,venture,2013-11-10
Cloudfind,software,c:238425,GBR,Bath,,angel,2011-02-01
Cloudfind,software,c:238425,GBR,Bath,,angel,2013-05-01
Cloudfind,software,c:238425,GBR,Bath,,angel,2013-09-01
IPWireless,mobile,c:36059,GBR,London,6080000,venture,2011-05-13
World First UK,finance,c:278673,GBR,London,,venture,2013-11-11
Traka,security,c:69485,GBR,TBD,1400000,venture,2013-11-13
Unirisx,software,c:32883,GBR,London,1392883,other,2011-04-12
Fine Industries,,c:279036,GBR,Cleveland,38638912,private-equity,2013-11-12
Ometria,analytics,c:279059,GBR,London,600000,venture,2013-02-01
Geothermal Engineering,cleantech,c:279199,GBR,London,1000000,other,2013-11-13
Veeip,analytics,c:279225,GBR,TBD,,angel,2013-06-01
BBOXX,hardware,c:279353,GBR,London,1900000,series-a,2013-11-14
Tensegrity Technologies,biotech,c:279510,GBR,TBD,981990,other,2011-04-27
Mirada,games_video,c:173677,GBR,London,1666777,venture,2013-11-14
Cloudfind,software,c:238425,GBR,Bath,697016,angel,2013-10-01
Playrcart,web,c:279630,GBR,London,250016,crowdfunding,2013-11-28
import•io,software,c:165353,GBR,London,1300000,angel,2013-11-12
Miappi,mobile,c:239389,GBR,United Kingdom - Other,,angel,2013-08-01
twenty5media,other,c:104303,GBR,London,,angel,2013-03-04
Top10.com,travel,c:106396,GBR,London,900000,angel,2013-07-16
Bouncefootball,sports,c:280050,GBR,Edinburgh,,other,2011-11-01
smartFOCUS,software,c:26909,GBR,London,30000000,venture,2012-10-09
Klappo Limited,software,c:280315,GBR,London,650000,angel,2013-11-18
MISSION Therapeutics,biotech,c:86077,GBR,London,30305029,series-b,2013-11-18
Fatsoma,ecommerce,c:46530,GBR,Manchester,,venture,2013-11-18
Kwanji,software,c:280418,GBR,London,,angel,2013-11-25
WeStore,local,c:274301,GBR,United Kingdom - Other,,angel,2013-11-18
TCAS Online,software,c:280613,GBR,Hertfordshire,836290,angel,2013-11-19
DrDoctor,hospitality,c:170258,GBR,London,,angel,2012-07-01
Ultra Electronics,hardware,c:26452,GBR,United Kingdom - Other,783953,venture,2011-03-21
Diary.com,web,c:4237,GBR,London,1200000,angel,2013-11-19
Kabbee,mobile,c:173140,GBR,London,5757955,series-a,2013-11-19
Klood,social,c:271497,GBR,London,720000,angel,2013-10-19
HealthUnlocked,web,c:146067,GBR,London,2000000,series-a,2013-06-18
Minicabster,travel,c:254928,GBR,London,2573200,series-a,2013-08-01
GameAccount Network,software,c:280836,GBR,London,33638582,venture,2013-11-20
Actual Experience,,c:263848,GBR,Bath,6061006,venture,2013-11-20
lifecake,web,c:163978,GBR,London,1100000,angel,2013-11-20
Swipe.to,web,c:275089,GBR,London,,angel,2013-07-31
Appear Here,real_estate,c:267883,GBR,London,1515251,venture,2013-11-21
Sayduck,mobile,c:168821,GBR,United Kingdom - Other,65000,angel,2012-04-01
Zapcoder,software,c:281198,GBR,Glasgow,113644,angel,2013-11-21
Zoopla,real_estate,c:12900,GBR,London,,series-a,2007-01-01
Eagle Genomics,biotech,c:74107,GBR,London,621253,angel,2013-11-22
Wallept,,c:279156,GBR,London,19299,angel,2013-09-02
RECCY,other,c:233101,GBR,United Kingdom - Other,19299,angel,2013-08-05
Swogo,public_relations,c:75250,GBR,London,19260,angel,2013-04-02
Poikos,software,c:171141,GBR,Birmingham,19713,angel,2012-04-04
Viewsy,enterprise,c:165315,GBR,TBD,19713,angel,2012-04-04
Gruvi,games_video,c:63221,GBR,unknown,19311,angel,2010-09-06
Monitise,mobile,c:17661,GBR,London,211848,venture,2011-03-07
Warwick Audio Technologies,manufacturing,c:281979,GBR,Coventry,1894064,series-a,2013-11-25
Executive Trading Solutions,software,c:281980,GBR,TBD,282938,venture,2011-02-21
Synercon Technologies,automotive,c:265564,GBR,Tulsa,38000,angel,2013-09-01
7digital,music,c:3563,GBR,London,1600000,other,2013-11-25
Veezeon,software,c:282134,GBR,London,66000,venture,2013-11-25
Supersolid,games_video,c:250275,GBR,London,,venture,2013-11-26
BandApp,music,c:282260,GBR,United Kingdom - Other,378813,crowdfunding,2013-11-26
Bikmo,sports,c:282337,GBR,Chester,,angel,2013-08-01
LOCK8,hardware,c:268488,GBR,London,,venture,2013-11-26
Pulmocide,medical,c:282441,GBR,London,25759275,series-a,2013-11-26
Specific Media,advertising,c:3096,GBR,London,5330125,venture,2010-11-01
Specific Media,advertising,c:3096,GBR,London,7538150,venture,2011-04-01
IceMos Technology,semiconductor,c:282545,GBR,Northern Ireland,2043101,venture,2011-02-07
NewGalexy Services,software,c:282552,GBR,London,334871,crowdfunding,2013-11-27
FlatClub,ecommerce,c:82723,GBR,London,1500000,venture,2013-11-27
Lotus Cars,transportation,c:282583,GBR,unknown,15152514,other,2013-11-27
Kurtosys,enterprise,c:27645,GBR,London,7150000,venture,2013-11-26
Fastnet Oil and Gas,other,c:282593,GBR,Cheshire,15152514,venture,2013-11-27
CelluComp,manufacturing,c:282595,GBR,TBD,3636603,series-a,2013-11-27
Ekso Bionics,hardware,c:62448,GBR,London,5000000,other,2013-12-02
MetaPack,software,c:10120,GBR,London,30305029,series-a,2013-11-27
Wedo Shopping,ecommerce,c:178425,GBR,London,4545754,venture,2013-12-02
Living Indie,music,c:282922,GBR,London,36000,angel,2013-11-15
Money Dashboard,web,c:18554,GBR,Edinburgh,4091179,series-a,2013-11-28
Inside,messaging,c:2113,GBR,London,640000,other,2013-11-27
LendInvest,finance,c:243596,GBR,London,12879637,other,2013-11-29
(In)Touch Network,ecommerce,c:283078,GBR,London,1500000,series-a,2011-04-01
PingTune,,c:283084,GBR,London,1600000,series-a,2013-11-29
Coco Communications,public_relations,c:46666,GBR,London,2629792,other,2011-01-26
RenéSim,fashion,c:188746,GBR,London,,angel,2010-02-01
Seedrs,finance,c:47870,GBR,London,3182028,crowdfunding,2013-12-02
